,owner_id,owner_username,owner_verified,owner_picture,comment,replies
45,14669225,whirled.wrecords,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/130874994_1531754293701940_2970757438918529035_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=-jlmvR7aAAoAX_aY1um&tp=1&oh=41d9da8d639c88a89bd4f15746aa247d&oe=600986E1,"@duncantrussell Thank you so much for that final episode. Loved everything about it! A very touching, inner opening experience through an awesome cartoon. The calm visual narrative in this one allowed the wisdom to fully sink in. More of this please! And all the congrats on such a dope thing you've manifested ❤️❤️",0
46,1903304167,evans_ampoma888,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/69697627_394392397910225_6786398569378086912_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=4N9Bhd_3fY4AX9g5bEX&tp=1&oh=2cfe2a88dcf5609efdc8bbae0feae074&oe=6006553D,"The Midnight Gospel please do the second season, It is too cool",0
47,201711744,joaolucaseu,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/35948720_659166871090995_7301228765776969728_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=tqENZfyhlWUAX8RnJlt&tp=1&oh=dcb0a3ead79acc37f60a7ffa4b1064a3&oe=6006CFA2,💖,0
48,16398333,_brunobrf,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/83986912_214171679761645_1089661524009549824_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=wBXY0l7UszYAX9eSIcy&tp=1&oh=0cd29d261bcce8728c0f9c1ab7baa9d9&oe=6008B4BE,💚💚💚💚💚💚💚💚💚💚💚,0
49,3944343089,perrodeloeste,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/92615668_254906758972117_5325000474779189248_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=mS4Fv4hk2kgAX_NCM2a&tp=1&oh=866b7a6de1aa4006ffaade342dbe6c82&oe=6006DE7C,"The whole show, but specially the last episode, was healing to me. Plus it helped me meditate again. Thank you so much for this Duncan❤️",0
50,1262596702,jerneye,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/85219383_1087993471544997_7815533640430911488_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=6EjWvCa7qfsAX8ZY1Xh&tp=1&oh=74f96fa7db6112981c3eca3da6c46a86&oe=6007C3C3,"A new fuckin spiritual term called ""Megazord""",0
51,36031739425,marcus_polo99,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/130788918_2922269181429901_983665359579105871_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=JjtdNTmIXUoAX8gY6nB&tp=1&oh=3b3896c1b8cafa2119b65d72cd68f5f1&oe=60076098,You saved my life🙌🏼,0
52,22499974057,innerlight23,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/101433091_280188643118894_8635631240143175680_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=DHBedY4I3kAAX8PaOjY&tp=1&oh=0f7bb05c2466d8a170e3d9293572a950&oe=60087ACD,One of the best shows I've ever seen!!!! 💜💜💜💜💜,0
53,36034889368,cut.the.bs,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/118651982_258325988480404_1230512404894250543_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=T0RVQLnEES0AX8IwFqe&tp=1&oh=695dee47dceeb7107650f2d35006a275&oe=60071258,This show was really great and I think it opened a new genre in the industry! Well done @duncantrussell 👏👏👏👏,0
54,40901349,elvee_lol,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/127184453_306481603803232_6850904585676301478_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=ZwzCAx3DtTkAX89v5a8&tp=1&oh=f48669c96d1fe14cfcfb1a12438a7535&oe=6009CF62,The one with your mom. Dude. That one hit me over and over in the feels. I lost my Dad to Liver disease in 2012. I so felt that one. The show is awesomesauce,0
