,owner_id,owner_username,owner_verified,owner_picture,comment,replies
54,1175829497,italoarth,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/82160066_2258526424248519_5287236974829109248_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=MiE3-uz_NHcAX8ZG5Su&tp=1&oh=69718178f435d7748031d1d67002eced&oe=600A47F9,cade o voidwalker,0
55,552522462,raphanhel12,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/49582489_366756940819823_5736655029763309568_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=fPxsdi6hSeIAX-VhXFI&tp=1&oh=c6eb1fec806a0317e5b02d2300bf3a0c&oe=600AF1AC,Hehe',0
56,8958430155,rodrygo.cachet,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/129732306_2740988462827525_5851200688150623545_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=smIyLuR6nFgAX_2Ab7V&tp=1&oh=97d77b540ca60c8a505f57fafc3e178a&oe=6009366E,o nome dele é Alan... 😂,0
57,208086676,hiranabiff,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/126878307_676769769879545_7321467940727363325_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=RcDnE5klYncAX-WtpyY&tp=1&oh=1fa190ee9a9d9bc5d52efdaea17f0208&oe=600948E5,Alan essa sua cara de retardado parece que que a ultima vez que brigou foi na segunda série e ainda apanhou para uma menina,0
58,3241641386,vicentefariajf_,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/41080119_467958683690379_6080581111585439744_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Ov6cjwzGOPIAX8QeqQf&tp=1&oh=6ff78e9ce56ab2aa9e77c93337146946&oe=60093908,seu lindo,0
59,8777974698,alanzoka__br,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/43816484_1931311493831733_6510936770220130304_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=pdWLNMUya2sAX9caTJY&tp=1&oh=cddcf89d8392669db33f41c35c3bf3da&oe=60094EF3,Maravilhosooo,0
60,3228387725,fernandascla,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/129773092_144722003748445_935285868674626843_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=raPGS_TYdr4AX99GFGO&tp=1&oh=792c113de598d8ec652b497db3fb14a7&oe=600B6B4F,kkkkk engraçado,0
61,7279933123,o_thiaguera,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/75231130_434219274141006_1824946949988548608_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=YabT1xISf2QAX-GoTjj&tp=1&oh=d1991b98c0989510ab3c87eeb5ce3d2c&oe=600AD6AE,beija minha boca,0
62,2583761537,a.ipereira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/82314947_1188348938182256_2497699786736533504_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=S0KCpe06d1AAX9Zdhjo&tp=1&oh=c9cbd5bc2ec9a379558b93b16a85d025&oe=600BAE1C,Não  possivel ñ e possivel,0
63,4288043262,logoeu_jair,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/124848641_831502167609868_7180820404109925993_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=2o3tIFcV6CYAX-QWW0S&tp=1&oh=aad37e74d1cdd9fbbf2c32c3bca59068&oe=600A57E8,"Imagine, vc me seguindo, lindo <3",0
64,3413310661,desativadoff6,False,https://instagram.fada1-6.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fada1-6.fna.fbcdn.net&_nc_ohc=L111VlxDSxEAX9PeZiM&oh=f740548f0ed3d6a4fca43ecfc6ef946d&oe=6008E38F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,alan casa comigo,0
